Epoch,Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Val_F1
1,0.8205805788687126,0.5462311557788945,0.6874180022013714,0.572289156626506,0.36398467432950193
2,0.6862595994867872,0.5655778894472362,0.6864583190665188,0.572289156626506,0.36398467432950193
3,0.688574868051251,0.5562814070351759,0.693940006585485,0.572289156626506,0.36398467432950193
4,0.6853131169050782,0.5688442211055277,0.6828497480675877,0.572289156626506,0.36398467432950193
5,0.6855166317230493,0.5695979899497488,0.6869414704870508,0.572289156626506,0.36398467432950193
6,0.6918662551060394,0.5525125628140704,0.7096472736822075,0.572289156626506,0.36398467432950193
7,0.6849914569351542,0.5733668341708543,0.6866060749115236,0.5682730923694779,0.5143072289156626
8,0.6852010906042166,0.5701005025125628,0.6916525955181045,0.572289156626506,0.36398467432950193
9,0.6849084360515652,0.5761306532663316,0.6889044659204752,0.572289156626506,0.36398467432950193
10,0.6848696600851701,0.5793969849246231,0.6834478722997459,0.572289156626506,0.36398467432950193
11,0.6828357023809424,0.5819095477386935,0.6988620135678824,0.572289156626506,0.36398467432950193
